"","countries","type","amt_provided_developinginthousan","mobilizing_int_finflowsinusdthou","mobililizing_int_flows_coeff","dom_exp","gaps","needs","avail_resources","expected_funding_gap","int_pob","incl","eval","inc_pob","type_exp","sources","domestice_sources","international_sources","report_dom_exp","report_funding_gaps","prepare_fin_plans","newneeds","domexp_thousand","ln_newneeds","lndomexp_thousand","birdspeciesthreatened","mammalspeciesthreatened","landareasqkm","ln_landarea","politicalstabilityandabsenceofvi","governmenteffectivenessestimate","Price_Index_yr2011","terrestrialprotectedareasoftotal","terrestrialandmarineprotectedare","gdpconstant2010us","lnGDP","GDP_sq","CO2_Ems","GDP_CO2","Threatened_Species","yhat_exp","exp_domexp3","yhat_9","N9","manual_exp7","lnmanual_exp7","error","controlofcorruptionestimate","regulatoryqualityestimate","ruleoflawestimate","voiceandaccountabilityestimate","populationgrowthannual","average_co2emmkt","average_population_density","Gov","agriculturallandoflandarea","ln_average_co2emmkt","ln_manual_E12","manual_E12","oilrentsofgdp","yhat_N12","N_12","OR_Table9","countrycode","pc1","pc2","pc3","pc4","pc5","pc6","yhat_exp_pca","Exp_pca","manual_exp_pca","lnmanual_exp_pca","yhat","N_pca","biofin","dev","broad_region","new_domexp","ln_newdomexp","new_needs","constant","ln_agland","ln_CO2ems","ln_popdnsty","ln_GDP2010","AvgCO2ReductionPercent","ln_CO2reduct","EmAbsDiff","EmExtrapExp","ln_emexp2","ln_Emily_Manual_Exp","Emily_Manual_Exp","ln_rishman2","ExtrapExpRishman","ln_anthony","anthonyMan","EmilyNeeds"
"165","Uganda","Least_dev",0,NA,NA,214210,455000,671000,216000,455000,NA,2,1,1,NA,NA,0,0,0,0,0,6.71e+08,2.14e+08,20.324279694936,19.18247,30,31,200302,12.20758,-0.744786,-0.548207,42.6071,16.0626,16.064,2.3e+10,23.85876,569.2405,0.074084,1.767552,61,16.99847,24100000,17.20669,29700000,2.14e+08,19.18247,2.183992,-1.05462,-0.232767,-0.324066,-0.611505,3.59446,3816.94,174.606,-1.272696,70.7962,8.247204,19.18247,2.14e+08,0,19.07143,1.92e+08,1,"UGA",-0.5767481,-1.743469,-1.277509,0.9430791,-0.1336788,-0.6550415,17.32003,33300000,2.14e+08,19.18247,19.35483,2.55e+08,1,0,"Africa",214210000,19.182467400229,6.71e+08,1,4.25980532694288,-2.60255569442158,5.16253200707623,23.8587600528756,-9.68184735501304,NA,198096393.048619,53077051.9876266,17.7872552268435,19.182467400229,214210000,17.4981244444054,39750160.8026228,17.0175605737753,24582873.8569168,318168469.134731
"166","Vanuatu","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,12190,9.408371,0.633327,-0.718053,NA,4.20035,0.090731,7.2e+08,20.39476,415.9463,0.160321,3.269709,16,NA,NA,NA,NA,NA,NA,NA,0.018365,-0.353985,0.288964,0.61577,2.6285,110.01,20.6053,-0.0558079,15.3255,4.700571,14.28311,1596156,0,14.52374,2030383,1,"VUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Asia",NA,NA,NA,1,2.72951810771745,-1.83057722358014,3.02554832425771,20.3947617699744,-20.5612093021715,NA,NA,37709794.3440511,17.4454304156013,17.4454304156013,37709794.3440511,14.6054685009431,2203303.75991452,NA,NA,58430183.3363176
"167","Yemen","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,11,527970,13.1768,-2.81702,-1.80456,45.7293,0.771296,0.605803,2.6e+10,23.98136,575.1058,0.234469,5.622886,27,16.13541,10200000,16.40196,13300000,10200000,16.13541,NA,-1.58473,-1.29631,-1.53196,-1.59187,2.5023,22127.9,46.4456,-4.014188,44.5941,10.00459,15.44852,5119281,17.6879,17.05506,25500000,1,"YEM",-0.6023558,-3.464155,0.7406767,-1.371602,-1.074324,-1.145012,15.88353,7909118,7909118,15.88353,16.26456,11600000,0,0,"Asia",NA,NA,NA,1,3.79760156327981,-1.45043189599653,3.8382817352618,23.9813623749679,-1.83887867141801,NA,NA,2266269.3428846,14.6336455762093,14.6336455762093,2266269.3428846,15.6654860980627,6359663.96394448,16.2457216657679,11361280.2817802,3760309.59962397
"168","Zambia","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,13,743390,13.51898,0.147778,-0.580415,63.0979,37.93,37.9297,2.2e+10,23.81431,567.1213,0.066185,1.57615,33,17.56189,42400000,17.73202,50200000,42400000,17.56189,NA,-0.456744,-0.46645,-0.287338,-0.227603,3.01118,2961.71,19.62,-0.7368126,31.6556,7.993523,17.54804,41800000,0,17.61247,44600000,1,"ZMB",-0.7291342,-0.2265253,-1.616067,0.1953301,-0.5533581,1.274158,16.95574,23100000,23100000,16.95574,17.26895,31600000,1,0,"Africa",NA,NA,NA,1,3.45491506816806,-2.7153014278164,2.97654945413722,23.8143082903047,-9.40488794070743,NA,NA,33612858.7416447,17.3304192523664,17.3304192523664,33612858.7416447,17.6685682369446,47136972.8358086,17.6634312248897,46895450.5207639,52228138.6308453
"169","American Samoa","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,200,5.298317,1.01661,0.482934,NA,11.9885,8.71588,5.6e+08,20.1501,406.0264,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,0.76333,0.230719,1.20683,0.934922,-0.548197,NA,282.036,1.718405,24.4545,NA,NA,NA,0,NA,NA,1,"ASM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"America",NA,NA,NA,1,3.19681424806568,NA,5.64203472236479,20.1434473416935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Aruba","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,180,5.192957,1.25983,1.14911,90.7795,12.7884,0.270103,2.6e+09,21.66728,469.4709,0.571283,12.37814,4,14.3884,1773386,14.77304,2605239,1773386,14.3884,NA,1.19591,1.18786,1.19295,1.21211,0.434582,2102.41,572.009,2.762994,11.1111,7.650841,14.11347,1347114,0,14.36882,1738999,1,"ABW",-1.943219,2.564593,2.320322,-0.171771,1.79859,0.60505,14.00301,1206228,1206228,14.00301,14.503,1988713,0,4,"America",NA,NA,NA,1,2.40794460865137,-0.559870570389716,6.34915472552175,21.6787772819738,11.104330791661,2.40733519363602,NA,569925.123173498,13.2532602683284,13.2532602683284,569925.123173498,14.4493902567198,1884909.29194036,14.7380509864679,2515673.16682827,977968.10668139
"171","Bermuda","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,54,3.988984,0.917279,1.08888,201.628,3.22661,0.01155,5.7e+09,22.46873,504.8438,0.156821,3.523575,7,13.30009,597249.3,13.75828,944380.6,597249.3,13.30009,NA,1.26258,1.1757,0.870823,0.993523,-0.020331,563.496,1200.26,2.467345,5.89226,6.33416,13.71583,905122.1,0,13.98507,1184789,1,"BMU",-2.183828,3.816015,-0.290086,-0.9707204,0.542992,-1.254768,15.01464,3317227,3317227,15.01464,15.45064,5130116,0,4,"America",NA,NA,NA,1,1.77363962525747,-1.85265025146203,7.09029347897393,22.4637320117869,-0.495567593854344,NA,NA,812683.40025549,13.6080968911057,13.6080968911057,812683.40025549,14.2198307015055,1498283.53598242,14.023479852923,1231175.36567803,1382536.45713217
"172","British Virgin Islands","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,150,5.010635,NA,NA,138.699,8.91921,0.040733,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95723,166.645,185.995,NA,46.6667,5.115864,NA,NA,NA,NA,NA,1,"VGB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"America",NA,NA,NA,1,3.84303084822665,NA,5.22571979163145,NA,-2.92168036548875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Cabo Verde","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4030,8.301521,0.788449,0.141198,79.4317,2.79683,0.878073,1.7e+09,21.27498,452.625,0.18104,3.851622,11,15.1587,3831255,15.49127,5342857,3831255,15.1587,NA,0.866153,-0.120141,0.528661,0.92587,1.23634,515.825,125.514,1.028214,19.603,6.245767,14.65153,2307174,0,14.78716,2642289,1,"CPV",-2.575701,0.7980961,0.1094359,-0.2395596,0.3827676,-0.1108193,14.24614,1538228,1538228,14.24614,14.73075,2497378,0,4,NA,NA,NA,NA,1,2.97568261574829,-1.70903727765685,4.83241730613504,21.2538940880086,-0.936516625359559,NA,NA,4050049.07629927,15.2142395566141,15.2142395566141,4050049.07629927,14.9505048239671,3111155.70349603,15.4100884682441,4926249.31403312,6625730.18660838
"174","Cayman Islands","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,240,5.480639,1.12125,1.23241,147.629,10.7485,0.103443,NA,NA,NA,0.147842,NA,4,NA,NA,NA,NA,NA,NA,NA,1.01807,1.05796,0.888148,0.577488,2.03435,550.457,243.05,2.457674,11.25,6.31075,NA,NA,0,NA,NA,1,"CYM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"America",NA,NA,NA,1,2.42036812865043,-1.91161114304174,5.49326718349146,NA,-1.69817503625752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","Comoros","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5,1861,7.528869,-0.438772,-1.65991,75.6386,10.1576,0.125854,9.7e+08,20.69117,428.1246,0.085181,1.762502,19,12.52371,274776.4,13.03438,457889.8,274776.4,12.52371,NA,-0.741671,-1.28447,-0.997769,-0.34846,2.36998,141.383,390.145,-2.328886,71.4669,4.951474,13.19205,536087.1,0,13.59175,799502.9,1,"COM",-3.270518,-1.184156,-0.4417869,0.9339514,0.0088167,-0.9270051,14.16799,1422594,1422594,14.16799,14.65755,2321087,0,4,"Africa",NA,NA,NA,1,4.26923440544858,-2.46297687471095,5.9665184648969,20.6928066294617,-1.70514787971685,NA,NA,1158815.10408512,13.9629085790391,13.9629085790391,1158815.10408512,13.496710864386,727021.161729699,13.0404463351472,460674.194254416,1954420.13137172
"176","Curacao","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,444,6.095825,NA,NA,93.0893,15.4816,0.258538,NA,NA,NA,1.31875,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14967,5698.52,341.062,NA,NA,8.647962,NA,NA,NA,NA,NA,1,"CUW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"America",NA,NA,NA,1,NA,0.27668431824224,5.83206427893841,NA,0.140904886192869,-1.95967018223401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","French Polynesia","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,3660,8.205218,NA,NA,NA,1.95546,0.005852,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542211,829.149,73.5542,NA,12.3448,6.7204,NA,NA,NA,NA,NA,1,"PYF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Europe",NA,NA,NA,1,2.51323492177486,NA,4.29802254942795,NA,0.317716206009783,-1.1465967285897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Guam","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,540,6.291569,0.639437,0.181352,NA,22.2861,0.070564,5e+09,22.32708,498.4986,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,0.966601,0.439162,1.18856,0.823419,0.349639,NA,297.887,1.605486,34.0067,NA,NA,NA,0,NA,NA,1,"GUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,1,3.52655756402615,NA,5.69671421996207,22.3327037493805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","New Caledonia","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,9,18280,9.813562,NA,NA,NA,54.4061,95.9299,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54901,3429.05,14.1889,NA,10.7869,8.140039,NA,NA,NA,NA,NA,1,"NCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Oceania",NA,NA,NA,1,2.37833243493223,NA,2.65245996878732,NA,-6.11478981085456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Northern Mariana Islands","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,460,6.131227,NA,NA,NA,7.63963,33.2266,9.1e+08,20.63288,425.7158,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046117,NA,120.019,NA,6.52174,NA,NA,NA,NA,NA,NA,1,"MNP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,1,1.87514121150043,NA,4.78765006358198,20.6289551574752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","Puerto Rico","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,8870,9.09043,0.481084,0.338584,102.869,7.32611,2.01927,9.7e+10,25.30039,640.1096,NA,NA,13,17.20348,29600000,17.39784,3.6e+07,29600000,17.20348,NA,0.347755,0.933214,0.675652,0.751289,-1.37671,NA,404.579,1.306835,21.9668,NA,NA,NA,0,NA,NA,1,"PRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"America",NA,NA,NA,1,3.08953222262466,NA,6.00284702027245,25.2979768154498,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3005725086019,32624448.1526225,NA
"182","San Marino","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,4.094345,1.0542,NA,127.438,NA,NA,2e+09,21.43021,459.2541,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931221,1.18006,1.08931,NA,533.001,NA,16.6667,NA,NA,NA,NA,NA,NA,1,"SMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Europe",NA,NA,NA,1,2.81341271675804,NA,6.27852330033669,21.4164130175064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","Turks and Caicos Islands","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,950,6.856462,NA,NA,141.879,44.375,0.387546,6.9e+08,20.34754,414.0222,0.289715,5.89499,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23168,183.35,35.6628,NA,1.05263,5.211397,NA,NA,NA,NA,NA,1,"TCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"America",NA,NA,NA,1,0.0512917943864255,-1.23885759784618,3.57410812870192,20.3522021555556,-4.74322635036921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","Tuvalu","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,30,3.401197,1.3462,-0.66854,NA,2.09796,0.008598,3.5e+07,17.37447,301.8721,0.303824,5.278781,3,NA,NA,NA,NA,NA,NA,NA,-0.170784,-0.93064,0.67815,0.869687,1.08044,9.77867,359.005,0.0903002,59.697,2.280203,11.24126,76211.25,NA,NA,NA,1,"TUV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Oceania",NA,NA,NA,1,4.08928176787964,-1.19130669259908,5.88333631596789,17.3708586194537,-8.33333333333333,NA,NA,6526857.3851615,15.6914361273957,15.6914361273957,6526857.3851615,11.6312629526954,112562.393153144,NA,NA,10554366.8605484
"185","Virgin Islands (U.S.)","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,350,5.857933,0.730078,1.2021,NA,14.0764,0.986282,3.8e+09,22.05435,486.3945,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0.738557,0.664128,0.791916,0.769168,-0.105479,NA,308.516,1.928403,11.4286,NA,NA,NA,0,NA,NA,1,"VIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"America",NA,NA,NA,1,2.43611898561544,NA,5.73177370585793,22.0582669036788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","Albania","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,27400,10.2183,0.387446,0.027313,57.818,17.5607,13.3997,1.2e+10,23.20817,538.6193,0.174785,4.05644,11,16.20104,10900000,16.46316,14100000,10900000,16.20104,NA,-0.474535,0.220484,-0.357789,0.175902,-0.199368,4678.68,106.224,-0.0820191,42.9412,8.450772,15.95705,8512551,1.72775,16.14595,10300000,1,"ALB",-1.468591,0.2207803,-0.1506194,0.3202207,-0.2188727,0.0259915,15.97261,8646027,8646027,15.97261,16.34801,12600000,0,2,"Europe",NA,NA,NA,1,3.75983173803128,-1.74419863179977,4.6655500719768,23.2081724867344,-5.11698378843931,NA,NA,16392016.9481508,16.6123050028285,16.6123050028285,16392016.9481508,16.1407050550823,10228669.3390409,16.3060540296988,12067832.8646399,25919350.3775177
"187","Armenia","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,9,28470,10.25661,-0.450241,-0.129153,64.7687,23.1103,23.11,1.1e+10,23.12116,534.5881,0.24611,5.690349,23,15.87355,7830606,16.1578,10400000,7830606,15.87355,NA,-0.507869,0.251006,-0.235698,-0.470411,0.370595,5024.6,102.383,-0.4377487,60.1485,8.522102,16.16486,10500000,0,16.27962,11800000,1,"ARM",-1.13905,-0.3811058,0.0862375,0.9516874,-0.1101584,0.0140705,16.4581,1.4e+07,1.4e+07,16.4581,16.80279,19800000,0,2,"Asia",NA,NA,NA,1,4.09681650445388,-1.401976688522,4.62872068319829,23.1211611097448,-3.75393037506862,NA,NA,17085935.2353763,16.6537661821783,16.6537661821783,17085935.2353763,16.2769112901569,11721218.334394,15.9856543005977,8759543.07003913,26989330.0917344
"188","Azerbaijan","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,8,82652.5,11.3224,-0.707582,-0.211103,58.8497,10.1534,5.51902,5.2e+10,24.67451,608.8314,0.265186,6.543334,25,16.91893,22300000,17.13252,27600000,22300000,16.91893,NA,-0.900236,-0.288054,-0.604337,-1.53154,1.08613,34432.7,112.104,-1.186659,57.6506,10.44676,16.67501,17500000,26.1292,18.86427,1.56e+08,1,"AZE",-0.1134189,-1.147968,0.9229056,-1.20434,-1.116431,-0.6549965,16.76884,19200000,19200000,16.76884,17.09388,26500000,0,2,"Asia",NA,NA,NA,1,4.05440065429317,-1.3273238124108,4.71942701186792,24.6745095555278,-0.12938576657783,NA,NA,15946048.1064813,16.5847215888769,16.5847215888769,15946048.1064813,16.7769828897436,19326405.6995573,16.9643874227389,23309869.7377194,25231114.0914923
"189","Belarus","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,202928,12.22061,0.14642,-0.412378,43.4602,9.40566,9.40608,5.9e+10,24.8008,615.0799,0.430101,10.66685,13,17.60802,44400000,17.77503,52400000,44400000,17.60802,NA,-0.269379,-0.867918,-0.804185,-1.39076,0.040924,62724,46.8314,-1.002079,43.3358,11.0465,16.9258,22400000,0.855862,16.86114,2.1e+07,1,"BLR",-0.0197959,-0.4941877,1.584353,0.4528912,0.076007,-0.1405686,17.03481,2.5e+07,2.5e+07,17.03481,17.34303,3.4e+07,0,2,"Europe",NA,NA,NA,1,3.76897908324434,-0.843735214154461,3.84655391811481,24.8008032808521,-0.313418175806161,NA,NA,14748011.0223243,16.5066187857135,16.5066187857135,14748011.0223243,17.0254397075629,24777330.6785755,17.505640853707,40050064.9703003,23379896.9022413
"190","Bosnia and Herzegovina","Trans_Countries",0,NA,NA,4566.5,626.4,626.4,0,626.4,NA,1,1,0,0,1,0,0,0,0,0,626400,4566500,13.3477444236587,15.33426,7,4,51200,10.84349,-0.311998,-0.498044,66.3814,1.41367,1.41423,1.8e+10,23.61364,557.6039,0.599845,14.16452,11,16.49632,14600000,16.73847,18600000,4566500,15.33426,-1.162057,-0.449129,-0.161682,-0.22565,-0.150402,-1.2743,20850.2,69.8705,-0.7116999,42.1165,9.945117,15.33426,4566500,0,15.36525,4710246,1,"BIH",-0.3750413,-0.5279543,2.81032,0.528033,0.5512156,-0.3328239,16.2017,10900000,4566500,15.33426,15.75004,6920781,0,2,"Europe",4566500,15.3342576051139,626400,1,3.74043958789669,-0.511083990473127,4.24664352868589,23.6136375948426,-3.19026299521468,NA,2211790.63609073,11298533.9220149,16.2401835338508,15.3342576051139,4566500,16.1094354679083,9913772.08318618,16.5782652484307,15843426.6272124,7448828.44664456
"191","Georgia","Trans_Countries",0,NA,NA,10765,1415.75,4399,2983.25,1415.75,0,1,1,1,2,3,0,0,0,0,0,4399000,10800000,15.2968878003309,16.19181,14,9,69490,11.14894,-0.379627,0.521698,65.6842,8.3324,6.44232,1.3e+10,23.28822,542.341,0.260039,6.055844,23,17.54105,41500000,17.71259,49300000,10800000,16.19181,-1.349243,0.720677,1.00819,0.300616,0.272494,0.071594,7061.42,65.9767,1.073271,35.4514,8.862401,16.19181,10800000,0.136182,16.21598,1.1e+07,1,"GEO",-0.843954,-0.0919685,0.3411692,0.1665159,0.0187714,-0.3300279,16.38696,13100000,10800000,16.19181,16.55335,15500000,1,2,"Asia",10765000,16.1918106887806,4399000,1,3.56816274444093,-1.34692365921548,4.18930164939353,23.2882151944079,-5.80657175977494,NA,12037763.2521708,36583885.5767297,17.415118416629,16.1918106887806,10765000,17.3163727401303,33144015.8226496,17.6010805987862,44060779.8445677,17196958.2791429
"192","Kazakhstan","Trans_Countries",0,NA,NA,171511,NA,163125,76328,NA,NA,1,1,1,0,5,NA,NA,1,1,0,1.63e+08,1.72e+08,18.9100273360412,18.96016,27,16,2700000,14.80865,0.010206,-0.031039,70.5102,3.30139,3.20792,1.6e+11,25.79844,665.5594,0.721059,18.6022,43,19.75287,3.79e+08,19.77491,3.87e+08,1.72e+08,18.96016,-0.7927094,-0.764503,-0.014633,-0.463103,-1.19094,1.40627,235874,6.21736,-0.5554518,79.6075,12.37105,18.96016,1.72e+08,15.0498,19.92154,4.49e+08,1,"KAZ",2.225644,-1.109657,3.595821,0.7306733,-0.1754134,-0.4888007,19.27752,2.36e+08,1.72e+08,18.96016,19.14658,2.07e+08,1,2,"Asia",171511000,18.9601579624551,163125000,1,4.37710830951734,-0.327034314254576,1.82734537935305,25.7984396521802,-3.61782122205026,NA,104326398.704921,214259236.981775,19.1826972276133,18.9601579624551,171511000,19.7850537110179,391326853.4289,19.6961181142413,358026697.0111,256129648.451514
"193","Kyrgyzstan","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,191800,12.16421,-0.668617,-0.799616,49.6224,6.63846,6.63993,5.4e+09,22.40966,502.1931,0.503448,11.2821,20,16.23795,11300000,16.49757,14600000,11300000,16.23795,NA,-1.07306,-0.398029,-0.954391,-0.419931,1.98311,7801.34,29.6238,-1.746043,55.3738,8.96205,16.1911,10800000,0.329237,16.17649,10600000,1,"KGZ",-0.9000335,-1.467917,2.041196,0.8710921,0.3622231,-0.1522447,15.87146,7814216,7814216,15.87146,16.25326,11400000,1,2,"Asia",NA,NA,NA,1,4.0141065577016,-0.686274849217539,3.38857809230578,22.4096647905166,-8.19889480461355,NA,NA,12114908.611823,16.3099473688137,16.3099473688137,12114908.611823,16.2670727943621,11606464.6047835,16.3655940667367,12808173.3328358,19297839.3663926
"194","Moldova","Trans_Countries",0,NA,NA,48335,325.333,325.333,0,NA,1,2,1,0,2,2,NA,NA,1,1,1,325333,48300000,12.6926045521364,17.69367,11,4,32878.5,10.40057,-0.291594,-0.538837,60.8012,4.15036,4.15085,7.7e+09,22.76449,518.2219,0.28974,6.595782,15,15.83219,7513346,16.11924,1e+07,48300000,17.69367,1.861475,-0.847787,-0.049751,-0.384811,-0.023469,-0.071409,4869.78,124.04,-0.9336907,75.0107,8.490803,17.69367,48300000,0.048213,17.41732,36700000,1,"MDA",-1.405723,-0.9810526,0.872206,1.260315,-0.1877398,-1.070624,16.24523,11400000,48300000,17.69367,17.9602,63100000,0,2,"Europe",48335000,17.6936664938808,325333,1,4.31763077002706,-1.23877130986863,4.82060409423225,22.764486165806,0.0634541941452599,-2.75743698542621,45302254.0467618,7859989.33084415,15.8772958070055,17.6936664938808,48335000.0000001,16.1943193167261,10792039.2814018,15.9467831332717,8425582.17976973,74442372.9739691
"195","Montenegro","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,13450,9.506735,0.137427,0.171687,66.1227,5.62047,3.6528,4.3e+09,22.18188,492.0358,0.283592,6.290604,19,15.80165,7287319,16.09076,9730320,7287319,15.80165,NA,-0.071028,0.247801,0.047903,0.116831,0.036605,2350.95,46.0879,0.2797183,30.6445,7.762577,15.33606,4574719,0,15.41692,4960031,1,"MNE",-1.685114,0.1309547,0.6264694,0.1066411,0.3830375,-0.1157868,15.18778,3944309,3944309,15.18778,15.61283,6033454,0,2,"Europe",NA,NA,NA,1,3.42245320092924,-1.26021869346675,3.83055044266553,22.1818808596459,-1.17773803092153,NA,NA,6432749.1180603,15.6769125504193,15.6769125504193,6432749.1180603,15.5491037627446,5660958.39025065,15.9570342043508,8512397.63704418,10405866.1239435
